,0,1,2,3,4,5
0,Timestamp,Offset,Ch1 reading,Ch2 reading,AFG frequency,AFG amplitude
509,3713352184.45,1.2,1.162,2.501,DC,DC
510,3713352186.97,1.2,1.162,2.501,DC,DC
511,3713352189.48,1.2,1.162,2.501,DC,DC
512,3713352191.99,1.2,1.162,2.501,DC,DC
513,3713352194.51,1.2,1.162,2.501,DC,DC
514,3713352197.02,1.2,1.162,2.501,DC,DC
515,3713352199.54,1.2,1.162,2.501,DC,DC
516,3713352202.06,1.2,1.162,2.501,DC,DC
517,3713352204.58,1.2,1.162,2.501,DC,DC
518,3713352207.12,1.2,1.162,2.501,DC,DC
519,3713352209.63,1.2,1.162,2.501,DC,DC
520,3713352212.15,1.2,1.162,2.501,DC,DC
521,3713352214.68,1.2,1.162,2.501,DC,DC
522,3713352217.19,1.2,1.162,2.501,DC,DC
523,3713352219.71,1.2,1.162,2.501,DC,DC
524,3713352222.23,1.2,1.162,2.501,DC,DC
525,3713352224.75,1.2,1.162,2.501,DC,DC
526,3713352227.26,1.2,1.162,2.501,DC,DC
527,3713352229.78,1.2,1.162,2.501,DC,DC
528,3713352232.29,1.2,1.162,2.501,DC,DC
529,3713352234.8,1.2,1.162,2.501,DC,DC
530,3713352237.31,1.2,1.162,2.501,DC,DC
531,3713352239.83,1.2,1.162,2.501,DC,DC
532,3713352242.36,1.2,1.162,2.501,DC,DC
533,3713352244.88,1.2,1.162,2.501,DC,DC
534,3713352247.41,1.2,1.162,2.501,DC,DC
535,3713352249.93,1.2,1.162,2.501,DC,DC
536,3713352252.45,1.2,1.163,2.501,DC,DC
537,3713352254.98,1.2,1.163,2.501,DC,DC
538,3713352257.51,1.2,1.163,2.501,DC,DC
539,3713352260.04,1.2,1.163,2.501,DC,DC
540,3713352262.57,1.2,1.163,2.501,DC,DC
541,3713352265.09,1.2,1.163,2.501,DC,DC
542,3713352267.61,1.2,1.163,2.501,DC,DC
543,3713352270.13,1.2,1.163,2.501,DC,DC
544,3713352272.65,1.2,1.163,2.501,DC,DC
545,3713352275.16,1.2,1.163,2.501,DC,DC
546,3713352277.68,1.2,1.162,2.501,DC,DC
547,3713352280.2,1.2,1.162,2.501,DC,DC
548,3713352282.72,1.2,1.163,2.501,DC,DC
549,3713352285.23,1.2,1.163,2.501,DC,DC
550,3713352287.75,1.2,1.163,2.501,DC,DC
551,3713352290.25,1.2,1.163,2.501,DC,DC
552,3713352292.77,1.2,1.163,2.501,DC,DC
553,3713352295.28,1.2,1.163,2.501,DC,DC
554,3713352297.82,1.2,1.163,2.501,DC,DC
555,3713352300.34,1.2,1.163,2.501,DC,DC
556,3713352302.87,1.2,1.163,2.501,DC,DC
557,3713352305.4,1.2,1.163,2.501,DC,DC
558,3713352307.9,1.2,1.162,2.501,DC,DC
559,3713352310.41,1.2,1.163,2.501,DC,DC
560,3713352312.94,1.2,1.163,2.501,DC,DC
561,3713352315.44,1.2,1.162,2.501,DC,DC
562,3713352317.96,1.2,1.162,2.501,DC,DC
563,3713352320.48,1.2,1.162,2.501,DC,DC
564,3713352323.0,1.2,1.162,2.501,DC,DC
565,3713352325.53,1.2,1.162,2.501,DC,DC
566,3713352328.04,1.2,1.162,2.501,DC,DC
567,3713352330.54,1.2,1.162,2.501,DC,DC
568,3713352333.05,1.2,1.162,2.501,DC,DC
569,3713352335.56,1.2,1.162,2.501,DC,DC
570,3713352338.09,1.2,1.162,2.501,DC,DC
571,3713352340.59,1.2,1.162,2.501,DC,DC
572,3713352343.1,1.2,1.162,2.501,DC,DC
573,3713352345.62,1.2,1.162,2.501,DC,DC
574,3713352348.14,1.2,1.162,2.501,DC,DC
575,3713352350.64,1.2,1.162,2.501,DC,DC
576,3713352353.16,1.2,1.162,2.501,DC,DC
577,3713352355.67,1.2,1.162,2.501,DC,DC
578,3713352358.19,1.2,1.162,2.501,DC,DC
579,3713352360.69,1.2,1.163,2.501,DC,DC
580,3713352363.21,1.2,1.162,2.501,DC,DC
581,3713352365.73,1.2,1.163,2.501,DC,DC
582,3713352368.24,1.2,1.163,2.501,DC,DC
583,3713352370.74,1.2,1.163,2.501,DC,DC
584,3713352373.26,1.2,1.162,2.501,DC,DC
585,3713352375.79,1.2,1.162,2.501,DC,DC
586,3713352378.32,1.2,1.163,2.501,DC,DC
587,3713352380.85,1.2,1.163,2.501,DC,DC
588,3713352383.39,1.2,1.162,2.501,DC,DC
589,3713352385.91,1.2,1.162,2.501,DC,DC
590,3713352388.41,1.2,1.157,2.501,DC,DC
591,3713352390.91,1.2,1.151,2.501,DC,DC
592,3713352393.43,1.2,1.151,2.501,DC,DC
593,3713352395.95,1.2,1.151,2.501,DC,DC
594,3713352398.48,1.2,1.151,2.501,DC,DC
595,3713352400.98,1.2,1.151,2.501,DC,DC
596,3713352403.49,1.2,1.152,2.501,DC,DC
597,3713352406.01,1.2,1.152,2.501,DC,DC
598,3713352408.54,1.2,1.152,2.501,DC,DC
599,3713352411.06,1.2,1.152,2.501,DC,DC
600,3713352413.58,1.2,1.152,2.501,DC,DC
601,3713352416.09,1.2,1.151,2.501,DC,DC
602,3713352418.61,1.2,1.152,2.501,DC,DC
603,3713352421.13,1.2,1.152,2.501,DC,DC
604,3713352423.65,1.2,1.152,2.501,DC,DC
605,3713352426.16,1.2,1.152,2.501,DC,DC
606,3713352428.67,1.2,1.152,2.501,DC,DC
607,3713352431.2,1.2,1.152,2.501,DC,DC
608,3713352433.72,1.2,1.152,2.501,DC,DC
609,3713352436.24,1.2,1.152,2.501,DC,DC
610,3713352438.74,1.2,1.152,2.501,DC,DC
611,3713352441.26,1.2,1.152,2.501,DC,DC
612,3713352443.79,1.2,1.152,2.501,DC,DC
613,3713352446.29,1.2,1.152,2.501,DC,DC
614,3713352448.8,1.2,1.152,2.501,DC,DC
615,3713352451.31,1.2,1.152,2.501,DC,DC
616,3713352453.82,1.2,1.152,2.501,DC,DC
617,3713352456.33,1.2,1.152,2.501,DC,DC
618,3713352458.86,1.2,1.152,2.501,DC,DC
619,3713352461.37,1.2,1.152,2.501,DC,DC
620,3713352463.89,1.2,1.152,2.501,DC,DC
621,3713352466.4,1.2,1.152,2.501,DC,DC
622,3713352468.91,1.2,1.152,2.501,DC,DC
623,3713352471.43,1.2,1.152,2.501,DC,DC
624,3713352473.96,1.2,1.152,2.501,DC,DC
625,3713352476.48,1.2,1.152,2.501,DC,DC
626,3713352479.02,1.2,1.152,2.501,DC,DC
627,3713352481.54,1.2,1.152,2.501,DC,DC
628,3713352484.07,1.2,1.152,2.501,DC,DC
629,3713352486.6,1.2,1.152,2.501,DC,DC
630,3713352489.11,1.2,1.152,2.501,DC,DC
631,3713352491.64,1.2,1.152,2.501,DC,DC
632,3713352494.16,1.2,1.152,2.501,DC,DC
633,3713352496.67,1.2,1.152,2.501,DC,DC
634,3713352499.18,1.2,1.152,2.501,DC,DC
635,3713352501.69,1.2,1.152,2.501,DC,DC
636,3713352504.2,1.2,1.152,2.501,DC,DC
637,3713352506.7,1.2,1.152,2.501,DC,DC
638,3713352509.23,1.2,1.152,2.501,DC,DC
639,3713352511.75,1.2,1.152,2.501,DC,DC
640,3713352514.28,1.2,1.152,2.501,DC,DC
641,3713352516.79,1.2,1.152,2.501,DC,DC
642,3713352519.32,1.2,1.152,2.501,DC,DC
643,3713352521.84,1.2,1.152,2.501,DC,DC
644,3713352524.36,1.2,1.152,2.501,DC,DC
645,3713352526.87,1.2,1.152,2.501,DC,DC
646,3713352529.38,1.2,1.152,2.501,DC,DC
647,3713352531.89,1.2,1.152,2.501,DC,DC
648,3713352534.41,1.2,1.152,2.501,DC,DC
649,3713352536.94,1.2,1.152,2.501,DC,DC
650,3713352539.47,1.2,1.152,2.501,DC,DC
651,3713352541.98,1.2,1.152,2.501,DC,DC
652,3713352544.51,1.2,1.152,2.501,DC,DC
653,3713352547.04,1.2,1.152,2.501,DC,DC
654,3713352549.55,1.2,1.152,2.501,DC,DC
655,3713352552.06,1.2,1.152,2.501,DC,DC
656,3713352554.58,1.2,1.152,2.501,DC,DC
657,3713352557.1,1.2,1.152,2.501,DC,DC
658,3713352559.61,1.2,1.152,2.501,DC,DC
659,3713352562.13,1.2,1.152,2.501,DC,DC
660,3713352564.65,1.2,1.152,2.501,DC,DC
661,3713352567.16,1.2,1.152,2.501,DC,DC
662,3713352569.67,1.2,1.152,2.501,DC,DC
663,3713352572.19,1.2,1.152,2.501,DC,DC
664,3713352574.71,1.2,1.152,2.501,DC,DC
665,3713352577.25,1.2,1.152,2.501,DC,DC
666,3713352579.75,1.2,1.152,2.501,DC,DC
667,3713352582.27,1.2,1.152,2.501,DC,DC
668,3713352584.78,1.2,1.152,2.501,DC,DC
669,3713352587.29,1.2,1.152,2.501,DC,DC
670,3713352589.81,1.2,1.152,2.501,DC,DC
671,3713352592.34,1.2,1.152,2.501,DC,DC
672,3713352594.85,1.2,1.152,2.501,DC,DC
673,3713352597.36,1.2,1.152,2.501,DC,DC
674,3713352599.89,1.2,1.152,2.501,DC,DC
675,3713352602.41,1.2,1.152,2.501,DC,DC
676,3713352604.93,1.2,1.152,2.501,DC,DC
677,3713352607.46,1.2,1.152,2.501,DC,DC
678,3713352609.97,1.2,1.152,2.501,DC,DC
679,3713352612.49,1.2,1.152,2.501,DC,DC
680,3713352615.0,1.2,1.152,2.501,DC,DC
681,3713352617.53,1.2,1.152,2.501,DC,DC
682,3713352620.05,1.2,1.152,2.501,DC,DC
683,3713352622.57,1.2,1.152,2.501,DC,DC
684,3713352625.09,1.2,1.152,2.501,DC,DC
685,3713352627.59,1.2,1.152,2.501,DC,DC
686,3713352630.13,1.2,1.152,2.501,DC,DC
687,3713352632.65,1.2,1.152,2.501,DC,DC
688,3713352635.17,1.2,1.152,2.501,DC,DC
689,3713352637.68,1.2,1.152,2.501,DC,DC
690,3713352640.2,1.2,1.151,2.501,DC,DC
691,3713352642.72,1.2,1.151,2.501,DC,DC
692,3713352645.23,1.2,1.151,2.501,DC,DC
693,3713352647.77,1.2,1.151,2.501,DC,DC
694,3713352650.29,1.2,1.151,2.501,DC,DC
695,3713352652.8,1.2,1.151,2.501,DC,DC
696,3713352655.33,1.2,1.151,2.501,DC,DC
697,3713352657.84,1.2,1.152,2.501,DC,DC
698,3713352660.35,1.2,1.152,2.501,DC,DC
699,3713352662.87,1.2,1.152,2.501,DC,DC
700,3713352665.38,1.2,1.152,2.501,DC,DC
701,3713352667.9,1.2,1.152,2.501,DC,DC
702,3713352670.41,1.2,1.152,2.501,DC,DC
703,3713352672.94,1.2,1.152,2.501,DC,DC
704,3713352675.45,1.2,1.152,2.501,DC,DC
705,3713352677.96,1.2,1.152,2.501,DC,DC
706,3713352680.48,1.2,1.152,2.501,DC,DC
707,3713352683.0,1.2,1.152,2.501,DC,DC
708,3713352685.52,1.2,1.152,2.501,DC,DC
709,3713352688.04,1.2,1.152,2.501,DC,DC
710,3713352690.56,1.2,1.152,2.501,DC,DC
711,3713352693.08,1.2,1.152,2.501,DC,DC
712,3713352695.6,1.2,1.152,2.501,DC,DC
713,3713352698.12,1.2,1.152,2.501,DC,DC
714,3713352700.64,1.2,1.152,2.501,DC,DC
715,3713352703.15,1.2,1.152,2.501,DC,DC
716,3713352705.66,1.2,1.152,2.501,DC,DC
717,3713352708.17,1.2,1.152,2.501,DC,DC
718,3713352710.69,1.2,1.152,2.501,DC,DC
719,3713352713.21,1.2,1.152,2.501,DC,DC
720,3713352715.72,1.2,1.152,2.501,DC,DC
721,3713352718.23,1.2,1.152,2.501,DC,DC
722,3713352720.76,1.2,1.152,2.501,DC,DC
723,3713352723.27,1.2,1.152,2.501,DC,DC
724,3713352725.79,1.2,1.152,2.501,DC,DC
725,3713352728.31,1.2,1.152,2.501,DC,DC
726,3713352730.82,1.2,1.152,2.501,DC,DC
727,3713352733.35,1.2,1.152,2.501,DC,DC
728,3713352735.86,1.2,1.152,2.501,DC,DC
729,3713352738.39,1.2,1.152,2.501,DC,DC
730,3713352740.91,1.2,1.152,2.501,DC,DC
731,3713352743.42,1.2,1.152,2.501,DC,DC
732,3713352745.94,1.2,1.152,2.501,DC,DC
733,3713352748.47,1.2,1.152,2.501,DC,DC
734,3713352750.99,1.2,1.152,2.501,DC,DC
735,3713352753.51,1.2,1.152,2.501,DC,DC
736,3713352756.03,1.2,1.152,2.501,DC,DC
737,3713352758.53,1.2,1.152,2.501,DC,DC
738,3713352761.06,1.2,1.152,2.501,DC,DC
739,3713352763.57,1.2,1.152,2.501,DC,DC
740,3713352766.09,1.2,1.152,2.501,DC,DC
741,3713352768.61,1.2,1.152,2.501,DC,DC
742,3713352771.12,1.2,1.152,2.501,DC,DC
743,3713352773.64,1.2,1.152,2.501,DC,DC
744,3713352776.17,1.2,1.152,2.501,DC,DC
745,3713352778.69,1.2,1.152,2.501,DC,DC
746,3713352781.21,1.2,1.152,2.501,DC,DC
747,3713352783.72,1.2,1.152,2.501,DC,DC
748,3713352786.23,1.2,1.152,2.501,DC,DC
749,3713352788.74,1.2,1.152,2.501,DC,DC
750,3713352791.26,1.2,1.152,2.501,DC,DC
751,3713352793.78,1.2,1.152,2.501,DC,DC
752,3713352796.29,1.2,1.152,2.501,DC,DC
753,3713352798.81,1.2,1.152,2.501,DC,DC
754,3713352801.32,1.2,1.152,2.501,DC,DC
755,3713352803.83,1.2,1.152,2.501,DC,DC
756,3713352806.36,1.2,1.152,2.501,DC,DC
757,3713352808.88,1.2,1.151,2.501,DC,DC
758,3713352811.38,1.2,1.151,2.5,DC,DC
759,3713352813.89,1.2,1.151,2.501,DC,DC
760,3713352816.41,1.2,1.151,2.501,DC,DC
761,3713352818.95,1.2,1.151,2.5,DC,DC
762,3713352821.46,1.2,1.15,2.5,DC,DC
763,3713352823.96,1.2,1.143,2.501,DC,DC
764,3713352826.47,1.2,1.141,2.501,DC,DC
765,3713352828.98,1.2,1.14,2.501,DC,DC
766,3713352831.5,1.2,1.14,2.5,DC,DC
767,3713352834.0,1.2,1.14,2.5,DC,DC
768,3713352836.52,1.2,1.14,2.501,DC,DC
769,3713352839.04,1.2,1.14,2.501,DC,DC
770,3713352841.56,1.2,1.141,2.501,DC,DC
771,3713352844.07,1.2,1.141,2.501,DC,DC
772,3713352846.59,1.2,1.141,2.5,DC,DC
773,3713352849.1,1.2,1.141,2.5,DC,DC
774,3713352851.62,1.2,1.141,2.501,DC,DC
775,3713352854.14,1.2,1.141,2.5,DC,DC
776,3713352856.65,1.2,1.141,2.501,DC,DC
777,3713352859.17,1.2,1.141,2.5,DC,DC
778,3713352861.69,1.2,1.141,2.5,DC,DC
779,3713352864.21,1.2,1.141,2.5,DC,DC
780,3713352866.73,1.2,1.141,2.5,DC,DC
781,3713352869.24,1.2,1.141,2.5,DC,DC
782,3713352871.76,1.2,1.141,2.5,DC,DC
783,3713352874.26,1.2,1.141,2.5,DC,DC
784,3713352876.77,1.2,1.141,2.5,DC,DC
785,3713352879.29,1.2,1.141,2.5,DC,DC
786,3713352881.82,1.2,1.141,2.5,DC,DC
787,3713352884.35,1.2,1.141,2.5,DC,DC
788,3713352886.87,1.2,1.141,2.5,DC,DC
789,3713352889.38,1.2,1.141,2.5,DC,DC
790,3713352891.88,1.2,1.14,2.5,DC,DC
791,3713352894.41,1.2,1.14,2.5,DC,DC
792,3713352896.92,1.2,1.14,2.5,DC,DC
793,3713352899.44,1.2,1.14,2.5,DC,DC
794,3713352901.97,1.2,1.14,2.5,DC,DC
795,3713352904.48,1.2,1.14,2.5,DC,DC
796,3713352907.0,1.2,1.14,2.5,DC,DC
797,3713352909.51,1.2,1.14,2.5,DC,DC
798,3713352912.03,1.2,1.141,2.5,DC,DC
799,3713352914.54,1.2,1.141,2.5,DC,DC
800,3713352917.07,1.2,1.141,2.5,DC,DC
801,3713352919.6,1.2,1.141,2.5,DC,DC
802,3713352922.12,1.2,1.141,2.5,DC,DC
803,3713352924.64,1.2,1.141,2.5,DC,DC
804,3713352927.17,1.2,1.141,2.5,DC,DC
805,3713352929.69,1.2,1.141,2.5,DC,DC
806,3713352932.21,1.2,1.141,2.5,DC,DC
807,3713352934.71,1.2,1.141,2.5,DC,DC
808,3713352937.22,1.2,1.141,2.5,DC,DC
809,3713352939.74,1.2,1.141,2.5,DC,DC
810,3713352942.27,1.2,1.141,2.5,DC,DC
811,3713352944.79,1.2,1.141,2.5,DC,DC
812,3713352947.31,1.2,1.141,2.5,DC,DC
813,3713352949.82,1.2,1.141,2.5,DC,DC
814,3713352952.33,1.2,1.141,2.501,DC,DC
815,3713352954.86,1.2,1.141,2.5,DC,DC
816,3713352957.38,1.2,1.141,2.501,DC,DC
817,3713352959.91,1.2,1.141,2.5,DC,DC
818,3713352962.42,1.2,1.141,2.5,DC,DC
819,3713352964.94,1.2,1.141,2.5,DC,DC
820,3713352967.45,1.2,1.141,2.5,DC,DC
821,3713352969.97,1.2,1.141,2.5,DC,DC
822,3713352972.5,1.2,1.141,2.501,DC,DC
823,3713352975.0,1.2,1.141,2.5,DC,DC
824,3713352977.51,1.2,1.141,2.5,DC,DC
825,3713352980.05,1.2,1.141,2.5,DC,DC
826,3713352982.56,1.2,1.141,2.501,DC,DC
827,3713352985.08,1.2,1.141,2.5,DC,DC
828,3713352987.61,1.2,1.141,2.501,DC,DC
829,3713352990.13,1.2,1.141,2.5,DC,DC
830,3713352992.66,1.2,1.141,2.501,DC,DC
831,3713352995.17,1.2,1.141,2.5,DC,DC
832,3713352997.67,1.2,1.141,2.5,DC,DC
833,3713353000.18,1.2,1.142,2.5,DC,DC
834,3713353002.7,1.2,1.142,2.5,DC,DC
835,3713353005.22,1.2,1.142,2.5,DC,DC
836,3713353007.75,1.2,1.142,2.5,DC,DC
837,3713353010.27,1.2,1.142,2.5,DC,DC
838,3713353012.79,1.2,1.142,2.5,DC,DC
839,3713353015.3,1.2,1.142,2.5,DC,DC
840,3713353017.83,1.2,1.142,2.5,DC,DC
841,3713353020.36,1.2,1.142,2.5,DC,DC
842,3713353022.88,1.2,1.142,2.5,DC,DC
843,3713353025.4,1.2,1.142,2.5,DC,DC
844,3713353027.93,1.2,1.142,2.5,DC,DC
845,3713353030.45,1.2,1.142,2.5,DC,DC
846,3713353032.96,1.2,1.142,2.5,DC,DC
847,3713353035.49,1.2,1.141,2.5,DC,DC
848,3713353038.01,1.2,1.142,2.5,DC,DC
849,3713353040.51,1.2,1.142,2.5,DC,DC
850,3713353043.02,1.2,1.141,2.5,DC,DC
851,3713353045.56,1.2,1.142,2.5,DC,DC
852,3713353048.07,1.2,1.142,2.5,DC,DC
853,3713353050.57,1.2,1.142,2.5,DC,DC
854,3713353053.1,1.2,1.142,2.5,DC,DC
855,3713353055.61,1.2,1.142,2.5,DC,DC
856,3713353058.12,1.2,1.142,2.5,DC,DC
857,3713353060.65,1.2,1.142,2.5,DC,DC
858,3713353063.15,1.2,1.142,2.5,DC,DC
859,3713353065.67,1.2,1.142,2.5,DC,DC
860,3713353068.2,1.2,1.142,2.5,DC,DC
861,3713353070.71,1.2,1.141,2.5,DC,DC
862,3713353073.22,1.2,1.142,2.5,DC,DC
863,3713353075.73,1.2,1.142,2.5,DC,DC
864,3713353078.26,1.2,1.142,2.5,DC,DC
865,3713353080.77,1.2,1.142,2.5,DC,DC
866,3713353083.3,1.2,1.142,2.5,DC,DC
867,3713353085.82,1.2,1.142,2.5,DC,DC
868,3713353088.35,1.2,1.142,2.5,DC,DC
869,3713353090.86,1.2,1.142,2.5,DC,DC
870,3713353093.37,1.2,1.142,2.5,DC,DC
871,3713353095.9,1.2,1.142,2.5,DC,DC
872,3713353098.42,1.2,1.142,2.5,DC,DC
873,3713353100.92,1.2,1.142,2.5,DC,DC
874,3713353103.45,1.2,1.142,2.5,DC,DC
875,3713353105.97,1.2,1.142,2.5,DC,DC
876,3713353108.49,1.2,1.142,2.5,DC,DC
877,3713353111.0,1.2,1.142,2.5,DC,DC
878,3713353113.53,1.2,1.142,2.5,DC,DC
879,3713353116.04,1.2,1.142,2.5,DC,DC
880,3713353118.56,1.2,1.142,2.5,DC,DC
881,3713353121.06,1.2,1.142,2.5,DC,DC
882,3713353123.59,1.2,1.142,2.5,DC,DC
883,3713353126.12,1.2,1.142,2.5,DC,DC
884,3713353128.64,1.2,1.141,2.5,DC,DC
885,3713353131.16,1.2,1.141,2.5,DC,DC
886,3713353133.67,1.2,1.141,2.5,DC,DC
887,3713353136.19,1.2,1.141,2.5,DC,DC
888,3713353138.71,1.2,1.141,2.5,DC,DC
889,3713353141.22,1.2,1.141,2.5,DC,DC
890,3713353143.73,1.2,1.141,2.5,DC,DC
891,3713353146.24,1.2,1.141,2.5,DC,DC
892,3713353148.75,1.2,1.141,2.5,DC,DC
893,3713353151.26,1.2,1.141,2.501,DC,DC
894,3713353153.78,1.2,1.141,2.5,DC,DC
895,3713353156.29,1.2,1.141,2.5,DC,DC
896,3713353158.8,1.2,1.141,2.5,DC,DC
897,3713353161.32,1.2,1.141,2.5,DC,DC
898,3713353163.86,1.2,1.141,2.5,DC,DC
899,3713353166.37,1.2,1.141,2.5,DC,DC
900,3713353168.88,1.2,1.141,2.5,DC,DC
901,3713353171.41,1.2,1.141,2.5,DC,DC
902,3713353173.93,1.2,1.141,2.5,DC,DC
903,3713353176.45,1.2,1.141,2.5,DC,DC
904,3713353178.96,1.2,1.141,2.5,DC,DC
905,3713353181.48,1.2,1.141,2.5,DC,DC
906,3713353183.99,1.2,1.141,2.5,DC,DC
907,3713353186.51,1.2,1.141,2.5,DC,DC
908,3713353189.02,1.2,1.141,2.5,DC,DC
909,3713353191.53,1.2,1.141,2.5,DC,DC
910,3713353194.06,1.2,1.141,2.5,DC,DC
911,3713353196.56,1.2,1.141,2.5,DC,DC
912,3713353199.07,1.2,1.141,2.5,DC,DC
913,3713353201.58,1.2,1.141,2.5,DC,DC
914,3713353204.1,1.2,1.142,2.5,DC,DC
915,3713353206.61,1.2,1.142,2.5,DC,DC
916,3713353209.13,1.2,1.142,2.5,DC,DC
917,3713353211.64,1.2,1.142,2.5,DC,DC
918,3713353214.14,1.2,1.142,2.5,DC,DC
919,3713353216.65,1.2,1.142,2.5,DC,DC
920,3713353219.18,1.2,1.142,2.5,DC,DC
921,3713353221.68,1.2,1.142,2.5,DC,DC
922,3713353224.21,1.2,1.141,2.5,DC,DC
923,3713353226.72,1.2,1.142,2.5,DC,DC
924,3713353229.24,1.2,1.141,2.5,DC,DC
925,3713353231.74,1.2,1.131,2.5,DC,DC
926,3713353234.27,1.2,1.13,2.5,DC,DC
927,3713353236.78,1.2,1.13,2.5,DC,DC
928,3713353239.31,1.2,1.13,2.5,DC,DC
929,3713353241.81,1.2,1.13,2.5,DC,DC
930,3713353244.33,1.2,1.13,2.5,DC,DC
931,3713353246.84,1.2,1.13,2.5,DC,DC
932,3713353249.36,1.2,1.13,2.5,DC,DC
933,3713353251.87,1.2,1.13,2.5,DC,DC
934,3713353254.39,1.2,1.13,2.5,DC,DC
935,3713353256.9,1.2,1.13,2.5,DC,DC
936,3713353259.42,1.2,1.13,2.5,DC,DC
937,3713353261.95,1.2,1.129,2.5,DC,DC
938,3713353264.47,1.2,1.13,2.5,DC,DC
939,3713353266.98,1.2,1.13,2.5,DC,DC
940,3713353269.5,1.2,1.13,2.5,DC,DC
941,3713353272.02,1.2,1.13,2.5,DC,DC
942,3713353274.52,1.2,1.13,2.5,DC,DC
943,3713353277.04,1.2,1.13,2.5,DC,DC
944,3713353279.55,1.2,1.13,2.5,DC,DC
945,3713353282.06,1.2,1.13,2.5,DC,DC
946,3713353284.58,1.2,1.13,2.5,DC,DC
947,3713353287.08,1.2,1.13,2.5,DC,DC
948,3713353289.6,1.2,1.13,2.5,DC,DC
949,3713353292.1,1.2,1.13,2.5,DC,DC
950,3713353294.62,1.2,1.13,2.5,DC,DC
951,3713353297.13,1.2,1.13,2.5,DC,DC
952,3713353299.65,1.2,1.13,2.5,DC,DC
953,3713353302.18,1.2,1.13,2.5,DC,DC
954,3713353304.68,1.2,1.13,2.5,DC,DC
955,3713353307.22,1.2,1.13,2.5,DC,DC
956,3713353309.73,1.2,1.13,2.5,DC,DC
957,3713353312.24,1.2,1.13,2.5,DC,DC
958,3713353314.74,1.2,1.13,2.5,DC,DC
959,3713353317.27,1.2,1.13,2.5,DC,DC
960,3713353319.79,1.2,1.13,2.5,DC,DC
961,3713353322.3,1.2,1.131,2.5,DC,DC
962,3713353324.81,1.2,1.131,2.5,DC,DC
963,3713353327.32,1.2,1.13,2.5,DC,DC
964,3713353329.83,1.2,1.131,2.5,DC,DC
965,3713353332.34,1.2,1.131,2.5,DC,DC
966,3713353334.86,1.2,1.131,2.5,DC,DC
967,3713353337.37,1.2,1.131,2.5,DC,DC
968,3713353339.88,1.2,1.131,2.5,DC,DC
969,3713353342.4,1.2,1.131,2.5,DC,DC
970,3713353344.93,1.2,1.131,2.5,DC,DC
971,3713353347.45,1.2,1.131,2.5,DC,DC
972,3713353349.96,1.2,1.131,2.5,DC,DC
973,3713353352.47,1.2,1.131,2.5,DC,DC
974,3713353355.0,1.2,1.131,2.5,DC,DC
975,3713353357.53,1.2,1.131,2.5,DC,DC
976,3713353360.03,1.2,1.131,2.5,DC,DC
977,3713353362.56,1.2,1.131,2.5,DC,DC
978,3713353365.08,1.2,1.131,2.5,DC,DC
979,3713353367.6,1.2,1.131,2.5,DC,DC
980,3713353370.12,1.2,1.13,2.5,DC,DC
981,3713353372.64,1.2,1.13,2.5,DC,DC
982,3713353375.16,1.2,1.13,2.5,DC,DC
983,3713353377.69,1.2,1.131,2.5,DC,DC
984,3713353380.21,1.2,1.13,2.5,DC,DC
985,3713353382.73,1.2,1.13,2.5,DC,DC
986,3713353385.23,1.2,1.13,2.5,DC,DC
987,3713353387.76,1.2,1.13,2.5,DC,DC
988,3713353390.28,1.2,1.13,2.5,DC,DC
989,3713353392.8,1.2,1.13,2.5,DC,DC
990,3713353395.33,1.2,1.13,2.5,DC,DC
991,3713353397.86,1.2,1.13,2.5,DC,DC
992,3713353400.38,1.2,1.13,2.5,DC,DC
993,3713353402.9,1.2,1.13,2.5,DC,DC
994,3713353405.41,1.2,1.13,2.5,DC,DC
995,3713353407.94,1.2,1.13,2.5,DC,DC
996,3713353410.46,1.2,1.13,2.5,DC,DC
997,3713353412.97,1.2,1.13,2.5,DC,DC
998,3713353415.51,1.2,1.13,2.5,DC,DC
999,3713353418.02,1.2,1.13,2.5,DC,DC
1000,3713353420.53,1.2,1.13,2.5,DC,DC
1001,3713353423.04,1.2,1.13,2.5,DC,DC
1002,3713353425.56,1.2,1.13,2.5,DC,DC
1003,3713353428.07,1.2,1.13,2.5,DC,DC
1004,3713353430.59,1.2,1.13,2.5,DC,DC
1005,3713353433.11,1.2,1.13,2.5,DC,DC
1006,3713353435.64,1.2,1.13,2.5,DC,DC
1007,3713353438.15,1.2,1.13,2.5,DC,DC
1008,3713353440.68,1.2,1.13,2.5,DC,DC
1009,3713353443.18,1.2,1.13,2.5,DC,DC
1010,3713353445.71,1.2,1.13,2.5,DC,DC
1011,3713353448.22,1.2,1.13,2.5,DC,DC
1012,3713353450.73,1.2,1.13,2.5,DC,DC
1013,3713353453.27,1.2,1.13,2.5,DC,DC
1014,3713353455.78,1.2,1.13,2.5,DC,DC
1015,3713353458.29,1.2,1.13,2.5,DC,DC
1016,3713353460.81,1.2,1.13,2.5,DC,DC
1017,3713353463.33,1.2,1.13,2.5,DC,DC
1018,3713353465.83,1.2,1.13,2.5,DC,DC
1019,3713353468.35,1.2,1.131,2.5,DC,DC
1020,3713353470.86,1.2,1.131,2.5,DC,DC
1021,3713353473.36,1.2,1.131,2.5,DC,DC
1022,3713353475.88,1.2,1.131,2.5,DC,DC
1023,3713353478.41,1.2,1.131,2.5,DC,DC
