,0,1,2,3,4,5,6
0,time[s],Voltage CH1,Voltage CH2,Current CH1,Current CH2,Power CH1,Power CH2
44,3713176600.891754,14.9985,1.1848,0.2571,0.2498,3.86,0.29
45,3713176601.935722,14.9986,1.1846,0.2456,0.2498,3.68,0.29
46,3713176602.9928756,14.9986,1.1846,0.2449,0.2498,3.67,0.29
47,3713176604.037286,14.9986,1.1845,0.2545,0.2498,3.82,0.29
48,3713176605.0659294,14.9985,1.1846,0.2566,0.2498,3.85,0.29
49,3713176606.1130276,14.9984,1.1846,0.2598,0.2498,3.87,0.29
50,3713176607.15901,14.9984,1.1844,0.2525,0.2498,3.79,0.29
51,3713176608.205798,14.9985,1.1843,0.2462,0.2498,3.69,0.29
52,3713176609.2586794,14.9985,1.1844,0.2486,0.2498,3.73,0.29
53,3713176610.321724,14.9985,1.1845,0.2597,0.2498,3.89,0.29
54,3713176611.370347,14.9984,1.1846,0.2519,0.2498,3.78,0.29
55,3713176612.419574,14.9985,1.1847,0.2519,0.2498,3.78,0.29
56,3713176613.469524,14.9985,1.1848,0.2519,0.2498,3.78,0.29
57,3713176614.5196104,14.9985,1.1849,0.2519,0.2498,3.78,0.29
58,3713176615.5683956,14.9985,1.1850,0.2519,0.2498,3.78,0.30
59,3713176616.6181183,14.9985,1.1851,0.2519,0.2498,3.78,0.30
60,3713176617.681773,14.9984,1.1852,0.2519,0.2498,3.78,0.30
61,3713176618.7480636,14.9985,1.1853,0.2519,0.2498,3.78,0.30
62,3713176619.806241,14.9984,1.1854,0.2519,0.2498,3.78,0.30
63,3713176620.870106,14.9984,1.1856,0.2519,0.2498,3.78,0.30
64,3713176621.932691,14.9983,1.1858,0.2519,0.2498,3.78,0.30
65,3713176622.9930162,14.9984,1.1858,0.2519,0.2498,3.78,0.30
66,3713176624.0555325,14.9983,1.1861,0.2519,0.2498,3.78,0.30
67,3713176625.116193,14.9984,1.1861,0.2519,0.2498,3.78,0.30
68,3713176626.167288,14.9984,1.1862,0.2519,0.2498,3.78,0.30
69,3713176627.230802,14.9984,1.1863,0.2519,0.2498,3.78,0.30
70,3713176628.291638,14.9985,1.1864,0.2519,0.2498,3.78,0.30
71,3713176629.3540864,14.9985,1.1865,0.2519,0.2498,3.78,0.30
72,3713176630.4159093,14.9984,1.1865,0.2519,0.2498,3.78,0.30
73,3713176631.4600415,14.9985,1.1867,0.2519,0.2498,3.78,0.30
74,3713176632.521204,14.9984,1.1868,0.2519,0.2498,3.78,0.30
75,3713176633.5668516,14.9984,1.1869,0.2520,0.2498,3.78,0.30
76,3713176634.625082,14.9985,1.1869,0.2520,0.2498,3.78,0.30
77,3713176635.6881495,14.9984,1.1870,0.2520,0.2498,3.78,0.30
78,3713176636.752655,14.9985,1.1872,0.2520,0.2498,3.78,0.30
79,3713176637.818469,14.9984,1.1874,0.2520,0.2498,3.78,0.30
80,3713176638.8697333,14.9984,1.1875,0.2520,0.2498,3.78,0.30
81,3713176639.9319515,14.9983,1.1877,0.2519,0.2498,3.78,0.30
82,3713176640.99961,14.9983,1.1879,0.2519,0.2498,3.78,0.30
83,3713176642.0718,14.9984,1.1882,0.2519,0.2498,3.78,0.30
84,3713176643.135256,14.9984,1.1883,0.2519,0.2498,3.78,0.30
85,3713176644.198525,14.9984,1.1885,0.2519,0.2498,3.78,0.30
86,3713176645.2595396,14.9984,1.1888,0.2519,0.2498,3.78,0.30
87,3713176646.3151283,14.9986,1.1889,0.2519,0.2498,3.78,0.30
88,3713176647.3768377,14.9985,1.1890,0.2519,0.2498,3.78,0.30
89,3713176648.4230013,14.9984,1.1892,0.2519,0.2498,3.78,0.30
90,3713176649.485677,14.9985,1.1892,0.2519,0.2498,3.78,0.30
91,3713176650.562155,14.9985,1.1893,0.2519,0.2498,3.78,0.30
92,3713176651.6366844,14.9985,1.1896,0.2519,0.2498,3.78,0.30
93,3713176652.6999407,14.9985,1.1897,0.2519,0.2498,3.78,0.30
94,3713176653.7772694,14.9985,1.1899,0.2519,0.2498,3.78,0.30
95,3713176654.840839,14.9985,1.1901,0.2519,0.2498,3.78,0.30
96,3713176655.890929,14.9985,1.1904,0.2519,0.2498,3.78,0.30
97,3713176656.9550085,14.9985,1.1906,0.2519,0.2498,3.78,0.30
98,3713176658.00622,14.9985,1.1907,0.2519,0.2498,3.78,0.30
99,3713176659.0876923,14.9984,1.1909,0.2519,0.2498,3.78,0.30
100,3713176660.1542416,14.9984,1.1910,0.2519,0.2498,3.78,0.30
101,3713176661.201557,14.9985,1.1913,0.2519,0.2498,3.78,0.30
102,3713176662.2666674,14.9985,1.1915,0.2519,0.2498,3.78,0.30
103,3713176663.311145,14.9984,1.1918,0.2519,0.2498,3.78,0.30
104,3713176664.373131,14.9985,1.1920,0.2519,0.2498,3.78,0.30
105,3713176665.4427915,14.9985,1.1922,0.2519,0.2498,3.78,0.30
