,0,1,2,3,4,5,6
0,time[s],Voltage CH1,Voltage CH2,Current CH1,Current CH2,Power CH1,Power CH2
71,3713257061.161186,14.9994,2.4975,0.1708,0.0744,2.56,0.19
72,3713257062.202702,14.9995,2.4975,0.1659,0.0744,2.50,0.19
73,3713257063.256876,14.9994,2.4974,0.1669,0.0744,2.50,0.19
74,3713257064.293947,14.9994,2.4974,0.1711,0.0744,2.57,0.19
75,3713257065.3316803,14.9994,2.4974,0.1688,0.0744,2.53,0.19
76,3713257066.3702307,14.9995,2.4975,0.1656,0.0744,2.48,0.19
77,3713257067.4250526,14.9995,2.4974,0.1671,0.0744,2.51,0.19
78,3713257068.464461,14.9995,2.4975,0.1713,0.0744,2.57,0.19
79,3713257069.5068593,14.9993,2.4975,0.1715,0.0744,2.57,0.19
80,3713257070.549264,14.9993,2.4974,0.1659,0.0744,2.49,0.19
81,3713257071.593666,14.9994,2.4974,0.1680,0.0744,2.52,0.19
82,3713257072.6360693,14.9994,2.4974,0.1691,0.0744,2.54,0.19
83,3713257073.675047,14.9994,2.4974,0.1694,0.0744,2.54,0.19
84,3713257074.722954,14.9994,2.4975,0.1667,0.0744,2.50,0.19
85,3713257075.7716336,14.9994,2.4974,0.1665,0.0744,2.50,0.19
86,3713257076.8177133,14.9993,2.4975,0.1698,0.0744,2.55,0.19
87,3713257077.8535967,14.9994,2.4974,0.1706,0.0744,2.56,0.19
88,3713257078.8878775,14.9995,2.4974,0.1664,0.0744,2.49,0.19
89,3713257079.9373655,14.9995,2.4973,0.1662,0.0744,2.49,0.19
90,3713257080.9882216,14.9995,2.4973,0.1670,0.0744,2.50,0.19
91,3713257082.0268893,14.9994,2.4975,0.1656,0.0744,2.48,0.19
92,3713257083.073911,14.9993,2.4975,0.1653,0.0744,2.48,0.19
93,3713257084.123623,14.9994,2.4974,0.1691,0.0744,2.54,0.19
94,3713257085.1703534,14.9993,2.4974,0.1709,0.0744,2.56,0.19
95,3713257086.217291,14.9994,2.4975,0.1667,0.0744,2.50,0.19
96,3713257087.266389,14.9994,2.4974,0.1665,0.0744,2.50,0.19
97,3713257088.312038,14.9994,2.4974,0.1703,0.0744,2.55,0.19
98,3713257089.364435,14.9994,2.4974,0.1703,0.0744,2.55,0.19
99,3713257090.414835,14.9995,2.4974,0.1670,0.0744,2.50,0.19
100,3713257091.4672327,14.9995,2.4974,0.1669,0.0744,2.50,0.19
101,3713257092.5206304,14.9995,2.4974,0.1690,0.0744,2.53,0.19
102,3713257093.573027,14.9995,2.4974,0.1694,0.0744,2.54,0.19
103,3713257094.6234255,14.9995,2.4974,0.1693,0.0744,2.54,0.19
104,3713257095.671828,14.9995,2.4974,0.1659,0.0744,2.49,0.19
105,3713257096.708233,14.9995,2.4974,0.1691,0.0744,2.54,0.19
106,3713257097.7576313,14.9996,2.4975,0.1713,0.0744,2.57,0.19
107,3713257098.811031,14.9995,2.4974,0.1690,0.0744,2.53,0.19
108,3713257099.8614287,14.9996,2.4974,0.1657,0.0744,2.48,0.19
109,3713257100.9148264,14.9996,2.4973,0.1668,0.0744,2.50,0.19
110,3713257101.9632273,14.9995,2.4973,0.1711,0.0744,2.57,0.19
111,3713257103.0146236,14.9995,2.4974,0.1712,0.0744,2.57,0.19
112,3713257104.066022,14.9994,2.4973,0.1703,0.0744,2.55,0.19
113,3713257105.1184206,14.9995,2.4973,0.1697,0.0744,2.55,0.19
114,3713257106.1668196,14.9995,2.4974,0.1702,0.0744,2.55,0.19
115,3713257107.216219,14.9996,2.4973,0.1713,0.0744,2.57,0.19
116,3713257108.2646203,14.9996,2.4973,0.1700,0.0744,2.55,0.19
117,3713257109.312022,14.9995,2.4973,0.1685,0.0744,2.53,0.19
118,3713257110.362418,14.9994,2.4973,0.1655,0.0744,2.48,0.19
119,3713257111.4168177,14.9995,2.4973,0.1663,0.0744,2.49,0.19
120,3713257112.467214,14.9995,2.4974,0.1703,0.0744,2.55,0.19
121,3713257113.516613,14.9995,2.4973,0.1712,0.0743,2.57,0.19
122,3713257114.568012,14.9994,2.4973,0.1703,0.0744,2.55,0.19
123,3713257115.618411,14.9995,2.4973,0.1673,0.0744,2.51,0.19
124,3713257116.683803,14.9995,2.4974,0.1659,0.0744,2.49,0.19
125,3713257117.735198,14.9994,2.4974,0.1655,0.0744,2.48,0.19
126,3713257118.7855988,14.9995,2.4974,0.1713,0.0744,2.57,0.19
127,3713257119.831999,14.9995,2.4973,0.1715,0.0744,2.57,0.19
128,3713257120.89739,14.9994,2.4974,0.1678,0.0744,2.57,0.19
129,3713257121.9667788,14.9994,2.4974,0.1664,0.0744,2.49,0.19
130,3713257123.017175,14.9994,2.4974,0.1658,0.0744,2.49,0.19
131,3713257124.070573,14.9993,2.4973,0.1688,0.0744,2.53,0.19
132,3713257125.1409607,14.9995,2.4974,0.1710,0.0744,2.56,0.19
133,3713257126.1883626,14.9994,2.4974,0.1695,0.0744,2.54,0.19
134,3713257127.2437572,14.9994,2.4974,0.1664,0.0744,2.49,0.19
135,3713257128.2961564,14.9994,2.4974,0.1683,0.0744,2.48,0.19
136,3713257129.3445544,14.9993,2.4974,0.1711,0.0744,2.57,0.19
137,3713257130.3909564,14.9994,2.4974,0.1714,0.0744,2.57,0.19
138,3713257131.442355,14.9993,2.4974,0.1711,0.0744,2.57,0.19
139,3713257132.5077453,14.9993,2.4975,0.1703,0.0744,2.55,0.19
140,3713257133.558145,14.9994,2.4974,0.1656,0.0744,2.48,0.19
141,3713257134.626533,14.9993,2.4975,0.1655,0.0744,2.48,0.19
142,3713257135.6899233,14.9992,2.4974,0.1704,0.0744,2.56,0.19
143,3713257136.7263308,14.9993,2.4974,0.1716,0.0744,2.57,0.19
144,3713257137.758751,14.9994,2.4974,0.1705,0.0744,2.56,0.19
145,3713257138.778159,14.9995,2.4974,0.1674,0.0744,2.51,0.19
146,3713257139.7965736,14.9994,2.4974,0.1704,0.0744,2.48,0.19
147,3713257140.8179913,14.9993,2.4974,0.1705,0.0744,2.56,0.19
148,3713257141.852405,14.9994,2.4974,0.1709,0.0744,2.56,0.19
149,3713257142.8848057,14.9995,2.4974,0.1664,0.0744,2.49,0.19
150,3713257143.9062223,14.9994,2.4973,0.1656,0.0744,2.48,0.19
151,3713257144.92464,14.9994,2.4975,0.1683,0.0744,2.52,0.19
152,3713257145.947054,14.9993,2.4976,0.1714,0.0744,2.57,0.19
153,3713257146.9804635,14.9994,2.4975,0.1658,0.0744,2.49,0.19
154,3713257148.001878,14.9993,2.4974,0.1655,0.0744,2.48,0.19
155,3713257149.02929,14.9994,2.4974,0.1698,0.0744,2.55,0.19
156,3713257150.062699,14.9993,2.4974,0.1715,0.0744,2.57,0.19
157,3713257151.093109,14.9994,2.4974,0.1670,0.0744,2.54,0.19
158,3713257152.1275167,14.9992,2.4973,0.1657,0.0744,2.48,0.19
159,3713257153.1489325,14.9993,2.4975,0.1702,0.0744,2.55,0.19
160,3713257154.1683497,14.9992,2.4974,0.1706,0.0744,2.56,0.19
161,3713257155.194763,14.9991,2.4974,0.1714,0.0744,2.54,0.19
162,3713257156.214178,14.9992,2.4974,0.1701,0.0744,2.55,0.19
163,3713257157.246587,14.9994,2.4975,0.1668,0.0744,2.50,0.19
164,3713257158.277997,14.9994,2.4974,0.1712,0.0744,2.57,0.19
165,3713257159.2964153,14.9993,2.4975,0.1672,0.0744,2.56,0.19
166,3713257160.315833,14.9993,2.4975,0.1654,0.0744,2.48,0.19
167,3713257161.346241,14.9994,2.4974,0.1673,0.0744,2.51,0.19
168,3713257162.3676567,14.9995,2.4974,0.1714,0.0744,2.57,0.19
169,3713257163.386074,14.9996,2.4974,0.1672,0.0744,2.51,0.19
170,3713257164.4204826,14.9995,2.4974,0.1669,0.0744,2.50,0.19
171,3713257165.4531465,14.9995,2.4974,0.1677,0.0744,2.52,0.19
172,3713257166.493903,14.9994,2.4974,0.1712,0.0744,2.56,0.19
173,3713257167.521388,14.9994,2.4974,0.1703,0.0744,2.55,0.19
174,3713257168.5547953,14.9995,2.4974,0.1661,0.0744,2.49,0.19
175,3713257169.5862055,14.9994,2.4974,0.1665,0.0744,2.50,0.19
176,3713257170.6066236,14.9995,2.4974,0.1681,0.0744,2.52,0.19
177,3713257171.6270385,14.9994,2.4974,0.1664,0.0744,2.49,0.19
178,3713257172.661448,14.9993,2.4974,0.1663,0.0744,2.49,0.19
179,3713257173.6908565,14.9994,2.4974,0.1668,0.0744,2.48,0.19
180,3713257174.728263,14.9995,2.4975,0.1692,0.0744,2.54,0.19
181,3713257175.7476797,14.9994,2.4975,0.1706,0.0744,2.56,0.19
182,3713257176.7800884,14.9995,2.4974,0.1653,0.0744,2.48,0.19
183,3713257177.800506,14.9995,2.4974,0.1650,0.0744,2.47,0.19
184,3713257178.8209214,14.9993,2.4974,0.1707,0.0744,2.56,0.19
185,3713257179.8423376,14.9993,2.4975,0.1703,0.0744,2.55,0.19
186,3713257180.875745,14.9994,2.4975,0.1657,0.0744,2.48,0.19
187,3713257181.9101524,14.9994,2.4974,0.1660,0.0744,2.49,0.19
188,3713257182.931568,14.9993,2.4975,0.1706,0.0744,2.56,0.19
189,3713257183.9519873,14.9994,2.4974,0.1671,0.0744,2.51,0.19
190,3713257184.986394,14.9994,2.4974,0.1661,0.0744,2.49,0.19
191,3713257186.0217996,14.9994,2.4974,0.1692,0.0744,2.54,0.19
192,3713257187.05321,14.9995,2.4974,0.1707,0.0744,2.56,0.19
193,3713257188.085619,14.9994,2.4975,0.1664,0.0744,2.49,0.19
194,3713257189.1180277,14.9994,2.4975,0.1655,0.0744,2.48,0.19
195,3713257190.1374454,14.9994,2.4975,0.1712,0.0744,2.57,0.19
196,3713257191.15886,14.9994,2.4974,0.1688,0.0744,2.53,0.19
197,3713257192.1932683,14.9994,2.4974,0.1653,0.0744,2.49,0.19
198,3713257193.229677,14.9994,2.4974,0.1662,0.0744,2.49,0.19
199,3713257194.2630835,14.9995,2.4974,0.1701,0.0744,2.55,0.19
200,3713257195.280501,14.9994,2.4975,0.1694,0.0744,2.54,0.19
201,3713257196.299918,14.9994,2.4975,0.1673,0.0744,2.51,0.19
202,3713257197.332329,14.9994,2.4975,0.1654,0.0744,2.48,0.19
203,3713257198.354745,14.9994,2.4974,0.1701,0.0744,2.55,0.19
204,3713257199.3731594,14.9995,2.4975,0.1711,0.0744,2.57,0.19
205,3713257200.392576,14.9994,2.4975,0.1654,0.0744,2.53,0.19
206,3713257201.425987,14.9994,2.4975,0.1676,0.0744,2.51,0.19
207,3713257202.4593925,14.9994,2.4974,0.1716,0.0744,2.57,0.19
208,3713257203.479809,14.9995,2.4974,0.1681,0.0744,2.52,0.19
209,3713257204.502225,14.9994,2.4974,0.1658,0.0744,2.49,0.19
210,3713257205.535632,14.9993,2.4974,0.1669,0.0744,2.50,0.19
211,3713257206.5710397,14.9994,2.4975,0.1711,0.0744,2.57,0.19
212,3713257207.5914555,14.9994,2.4975,0.1676,0.0744,2.57,0.19
213,3713257208.6208677,14.9993,2.4974,0.1653,0.0744,2.48,0.19
214,3713257209.643284,14.9995,2.4974,0.1695,0.0744,2.54,0.19
215,3713257210.665696,14.9995,2.4975,0.1707,0.0744,2.56,0.19
216,3713257211.6851125,14.9994,2.4975,0.1655,0.0744,2.48,0.19
217,3713257212.70553,14.9994,2.4975,0.1664,0.0744,2.49,0.19
218,3713257213.7389374,14.9994,2.4976,0.1699,0.0744,2.55,0.19
219,3713257214.7613544,14.9993,2.4975,0.1651,0.0744,2.48,0.19
220,3713257215.7827673,14.9993,2.4975,0.1705,0.0744,2.56,0.19
221,3713257216.802187,14.9993,2.4975,0.1701,0.0744,2.55,0.19
222,3713257217.8226023,14.9994,2.4975,0.1654,0.0744,2.48,0.19
223,3713257218.8540096,14.9994,2.4974,0.1715,0.0744,2.57,0.19
224,3713257219.8874183,14.9993,2.4974,0.1670,0.0744,2.54,0.19
225,3713257220.907836,14.9993,2.4974,0.1661,0.0744,2.49,0.19
226,3713257221.9402447,14.9993,2.4975,0.1691,0.0744,2.54,0.19
227,3713257222.973654,14.9993,2.4975,0.1714,0.0744,2.57,0.19
228,3713257223.9930716,14.9994,2.4975,0.1691,0.0743,2.54,0.19
229,3713257225.026478,14.9994,2.4974,0.1660,0.0743,2.49,0.19
230,3713257226.0568876,14.9994,2.4974,0.1705,0.0743,2.56,0.19
231,3713257227.077304,14.9994,2.4974,0.1699,0.0743,2.55,0.19
232,3713257228.095722,14.9994,2.4974,0.1662,0.0743,2.49,0.19
233,3713257229.115137,14.9994,2.4974,0.1667,0.0743,2.50,0.19
234,3713257230.1485486,14.9994,2.4974,0.1702,0.0744,2.55,0.19
235,3713257231.1819553,14.9995,2.4974,0.1656,0.0743,2.48,0.19
236,3713257232.2003727,14.9994,2.4974,0.1672,0.0743,2.51,0.19
237,3713257233.2337804,14.9995,2.4974,0.1711,0.0743,2.57,0.19
238,3713257234.253198,14.9994,2.4974,0.1660,0.0744,2.49,0.19
239,3713257235.288606,14.9994,2.4974,0.1714,0.0744,2.49,0.19
240,3713257236.321015,14.9993,2.4973,0.1697,0.0743,2.55,0.19
241,3713257237.3414307,14.9993,2.4973,0.1654,0.0743,2.48,0.19
242,3713257238.371843,14.9993,2.4974,0.1684,0.0743,2.53,0.19
243,3713257239.4022512,14.9994,2.4974,0.1713,0.0743,2.57,0.19
244,3713257240.43466,14.9994,2.4974,0.1654,0.0744,2.48,0.19
245,3713257241.4670696,14.9994,2.4973,0.1654,0.0744,2.48,0.19
246,3713257242.4864845,14.9995,2.4973,0.1689,0.0744,2.48,0.19
247,3713257243.507902,14.9995,2.4974,0.1654,0.0743,2.48,0.19
248,3713257244.525319,14.9994,2.4974,0.1680,0.0743,2.52,0.19
249,3713257245.559726,14.9994,2.4974,0.1695,0.0743,2.54,0.19
250,3713257246.5771446,14.9996,2.4974,0.1652,0.0743,2.48,0.19
251,3713257247.5995603,14.9994,2.4974,0.1658,0.0743,2.49,0.19
252,3713257248.6329675,14.9994,2.4973,0.1706,0.0743,2.56,0.19
253,3713257249.667376,14.9996,2.4973,0.1702,0.0743,2.55,0.19
254,3713257250.6907916,14.9996,2.4974,0.1679,0.0743,2.52,0.19
255,3713257251.7092085,14.9995,2.4974,0.1669,0.0743,2.50,0.19
256,3713257252.727625,14.9995,2.4974,0.1713,0.0743,2.57,0.19
257,3713257253.7620316,14.9994,2.4973,0.1685,0.0743,2.53,0.19
258,3713257254.7824492,14.9993,2.4974,0.1655,0.0743,2.48,0.19
259,3713257255.80087,14.9995,2.4974,0.1677,0.0744,2.52,0.19
260,3713257256.8212814,14.9994,2.4974,0.1689,0.0743,2.53,0.19
261,3713257257.853691,14.9994,2.4974,0.1653,0.0744,2.48,0.19
262,3713257258.8890986,14.9994,2.4974,0.1657,0.0744,2.48,0.19
263,3713257259.9235067,14.9995,2.4974,0.1708,0.0743,2.56,0.19
264,3713257260.941925,14.9994,2.4974,0.1694,0.0744,2.54,0.19
265,3713257261.9623404,14.9995,2.4973,0.1663,0.0744,2.49,0.19
266,3713257262.9917517,14.9993,2.4973,0.1669,0.0743,2.50,0.19
267,3713257264.027158,14.9993,2.4973,0.1658,0.0744,2.49,0.19
268,3713257265.0585675,14.9994,2.4973,0.1654,0.0744,2.48,0.19
269,3713257266.093976,14.9995,2.4973,0.1690,0.0743,2.53,0.19
270,3713257267.1263847,14.9995,2.4974,0.1710,0.0743,2.56,0.19
271,3713257268.1627903,14.9994,2.4973,0.1657,0.0743,2.48,0.19
272,3713257269.18421,14.9994,2.4974,0.1702,0.0743,2.49,0.19
273,3713257270.204624,14.9994,2.4973,0.1711,0.0743,2.57,0.19
274,3713257271.2270374,14.9994,2.4974,0.1658,0.0743,2.49,0.19
275,3713257272.259447,14.9995,2.4974,0.1657,0.0743,2.48,0.19
276,3713257273.2918572,14.9995,2.4973,0.1653,0.0743,2.48,0.19
277,3713257274.325265,14.9996,2.4974,0.1695,0.0743,2.54,0.19
278,3713257275.3456798,14.9995,2.4974,0.1663,0.0743,2.49,0.19
279,3713257276.367097,14.9995,2.4974,0.1708,0.0743,2.56,0.19
280,3713257277.4015036,14.9994,2.4975,0.1712,0.0743,2.57,0.19
281,3713257278.4219203,14.9994,2.4975,0.1664,0.0743,2.49,0.19
282,3713257279.441337,14.9994,2.4975,0.1689,0.0743,2.53,0.19
283,3713257280.459754,14.9994,2.4975,0.1709,0.0743,2.56,0.19
284,3713257281.4801702,14.9995,2.4975,0.1662,0.0743,2.49,0.19
285,3713257282.499586,14.9994,2.4975,0.1651,0.0743,2.48,0.19
286,3713257283.5319953,14.9993,2.4974,0.1689,0.0743,2.53,0.19
287,3713257284.5534115,14.9994,2.4974,0.1710,0.0743,2.56,0.19
288,3713257285.5738277,14.9995,2.4974,0.1651,0.0743,2.48,0.19
289,3713257286.6042385,14.9995,2.4974,0.1673,0.0743,2.51,0.19
290,3713257287.622657,14.9995,2.4974,0.1697,0.0743,2.55,0.19
291,3713257288.6440706,14.9994,2.4974,0.1689,0.0743,2.53,0.19
292,3713257289.675482,14.9994,2.4973,0.1652,0.0743,2.48,0.19
293,3713257290.695898,14.9995,2.4974,0.1680,0.0743,2.52,0.19
294,3713257291.7273083,14.9994,2.4974,0.1710,0.0743,2.56,0.19
295,3713257292.7587156,14.9994,2.4974,0.1655,0.0743,2.48,0.19
296,3713257293.7921257,14.9995,2.4974,0.1657,0.0743,2.48,0.19
297,3713257294.8245325,14.9996,2.4973,0.1706,0.0743,2.56,0.19
298,3713257295.84595,14.9996,2.4974,0.1698,0.0744,2.55,0.19
299,3713257296.866365,14.9996,2.4974,0.1660,0.0744,2.49,0.19
300,3713257297.898775,14.9995,2.4974,0.1658,0.0744,2.49,0.19
301,3713257298.934182,14.9994,2.4974,0.1710,0.0744,2.56,0.19
302,3713257299.966592,14.9995,2.4974,0.1691,0.0744,2.54,0.19
303,3713257300.9860067,14.9994,2.4974,0.1666,0.0744,2.50,0.19
304,3713257302.0054235,14.9994,2.4974,0.1661,0.0744,2.49,0.19
305,3713257303.0248413,14.9995,2.4975,0.1676,0.0744,2.51,0.19
306,3713257304.0562515,14.9994,2.4975,0.1685,0.0744,2.53,0.19
307,3713257305.090657,14.9993,2.4975,0.1660,0.0744,2.49,0.19
308,3713257306.125066,14.9994,2.4975,0.1664,0.0744,2.49,0.19
309,3713257307.156475,14.9994,2.4975,0.1703,0.0744,2.55,0.19
310,3713257308.190885,14.9994,2.4974,0.1713,0.0743,2.57,0.19
311,3713257309.224292,14.9994,2.4974,0.1677,0.0743,2.52,0.19
312,3713257310.2457085,14.9995,2.4974,0.1662,0.0744,2.49,0.19
313,3713257311.2651253,14.9996,2.4974,0.1708,0.0743,2.56,0.19
314,3713257312.2955346,14.9995,2.4975,0.1705,0.0744,2.56,0.19
315,3713257313.3249464,14.9995,2.4974,0.1658,0.0744,2.49,0.19
316,3713257314.359354,14.9994,2.4973,0.1676,0.0744,2.51,0.19
317,3713257315.3907633,14.9995,2.4973,0.1706,0.0743,2.56,0.19
318,3713257316.425171,14.9995,2.4973,0.1675,0.0743,2.51,0.19
319,3713257317.45758,14.9995,2.4974,0.1662,0.0743,2.49,0.19
320,3713257318.476998,14.9995,2.4974,0.1683,0.0743,2.52,0.19
321,3713257319.511405,14.9995,2.4974,0.1686,0.0743,2.53,0.19
322,3713257320.53382,14.9995,2.4974,0.1704,0.0743,2.56,0.19
323,3713257321.570229,14.9994,2.4974,0.1653,0.0744,2.48,0.19
324,3713257322.588646,14.9994,2.4974,0.1653,0.0743,2.48,0.19
325,3713257323.607062,14.9995,2.4973,0.1703,0.0743,2.55,0.19
326,3713257324.6394706,14.9994,2.4973,0.1699,0.0744,2.55,0.19
327,3713257325.6598864,14.9994,2.4973,0.1657,0.0743,2.48,0.19
328,3713257326.679305,14.9994,2.4973,0.1687,0.0743,2.48,0.19
329,3713257327.7127123,14.9994,2.4974,0.1681,0.0743,2.52,0.19
330,3713257328.7481203,14.9994,2.4973,0.1702,0.0743,2.55,0.19
331,3713257329.7815304,14.9995,2.4973,0.1657,0.0743,2.51,0.19
332,3713257330.8009443,14.9995,2.4973,0.1659,0.0743,2.49,0.19
333,3713257331.835352,14.9994,2.4973,0.1698,0.0743,2.55,0.19
334,3713257332.85377,14.9994,2.4974,0.1700,0.0743,2.55,0.19
335,3713257333.8831806,14.9993,2.4974,0.1674,0.0743,2.51,0.19
336,3713257334.9145904,14.9994,2.4974,0.1671,0.0743,2.51,0.19
337,3713257335.9469995,14.9994,2.4974,0.1711,0.0743,2.57,0.19
338,3713257336.970414,14.9994,2.4973,0.1690,0.0743,2.53,0.19
339,3713257337.9888315,14.9993,2.4973,0.1659,0.0743,2.49,0.19
340,3713257339.0082464,14.9994,2.4974,0.1670,0.0743,2.50,0.19
341,3713257340.040658,14.9992,2.4974,0.1703,0.0743,2.55,0.19
342,3713257341.0750647,14.9993,2.4973,0.1653,0.0743,2.48,0.19
343,3713257342.0974793,14.9994,2.4973,0.1661,0.0743,2.49,0.19
344,3713257343.1278896,14.9994,2.4974,0.1709,0.0743,2.56,0.19
345,3713257344.148305,14.9995,2.4974,0.1672,0.0743,2.51,0.19
346,3713257345.1827135,14.9993,2.4974,0.1649,0.0743,2.47,0.19
347,3713257346.2021313,14.9994,2.4974,0.1702,0.0743,2.55,0.19
348,3713257347.2205515,14.9994,2.4973,0.1658,0.0743,2.49,0.19
349,3713257348.239965,14.9995,2.4974,0.1681,0.0743,2.52,0.19
350,3713257349.2713757,14.9995,2.4974,0.1703,0.0743,2.55,0.19
351,3713257350.3027835,14.9994,2.4973,0.1656,0.0743,2.48,0.19
352,3713257351.3242006,14.9994,2.4974,0.1696,0.0743,2.54,0.19
353,3713257352.3566084,14.9995,2.4975,0.1700,0.0743,2.55,0.19
354,3713257353.3900175,14.9995,2.4974,0.1666,0.0743,2.50,0.19
355,3713257354.4104347,14.9995,2.4973,0.1670,0.0743,2.50,0.19
356,3713257355.443841,14.9995,2.4973,0.1712,0.0743,2.57,0.19
357,3713257356.4762506,14.9995,2.4974,0.1672,0.0743,2.54,0.19
358,3713257357.496669,14.9995,2.4974,0.1649,0.0743,2.47,0.19
