,0,1,2,3,4,5,6
0,time[s],Voltage CH1,Voltage CH2,Current CH1,Current CH2,Power CH1,Power CH2
82,3713248624.770293,14.9988,1.2196,0.2453,0.2498,3.68,0.30
83,3713248625.8053493,14.9988,1.2197,0.2454,0.2498,3.68,0.30
84,3713248626.8417273,14.9989,1.2196,0.2450,0.2498,3.67,0.30
85,3713248627.875537,14.9989,1.2198,0.2526,0.2498,3.79,0.30
86,3713248628.913035,14.9988,1.2199,0.2564,0.2498,3.85,0.30
87,3713248629.9484425,14.9989,1.2197,0.2499,0.2498,3.75,0.30
88,3713248630.982851,14.9989,1.2199,0.2590,0.2498,3.88,0.30
89,3713248632.018264,14.9987,1.2197,0.2567,0.2498,3.67,0.30
90,3713248633.0556655,14.9988,1.2197,0.2456,0.2498,3.68,0.30
91,3713248634.105066,14.9987,1.2195,0.2485,0.2498,3.73,0.30
92,3713248635.141471,14.9988,1.2197,0.2591,0.2498,3.89,0.30
93,3713248636.177878,14.9988,1.2197,0.2602,0.2498,3.90,0.30
94,3713248637.214286,14.9988,1.2197,0.2449,0.2498,3.78,0.30
95,3713248638.2516904,14.9988,1.2197,0.2570,0.2498,3.85,0.30
96,3713248639.2860994,14.9989,1.2197,0.2484,0.2498,3.72,0.30
97,3713248640.324506,14.9990,1.2198,0.2460,0.2499,3.69,0.30
98,3713248641.371905,14.9989,1.2199,0.2518,0.2498,3.78,0.30
99,3713248642.424304,14.9987,1.2201,0.2595,0.2498,3.89,0.30
100,3713248643.4607124,14.9988,1.2203,0.2561,0.2498,3.84,0.30
101,3713248644.4981155,14.9989,1.2203,0.2503,0.2498,3.75,0.30
102,3713248645.5345225,14.9989,1.2204,0.2605,0.2498,3.91,0.30
103,3713248646.5815606,14.9989,1.2202,0.2569,0.2498,3.85,0.30
104,3713248647.6336737,14.9988,1.2205,0.2438,0.2498,3.66,0.30
105,3713248648.6812887,14.9989,1.2204,0.2561,0.2498,3.84,0.30
106,3713248649.7175226,14.9990,1.2205,0.2600,0.2498,3.87,0.30
107,3713248650.7667103,14.9990,1.2203,0.2455,0.2498,3.68,0.30
108,3713248651.8177967,14.9990,1.2203,0.2606,0.2498,3.91,0.30
109,3713248652.8695517,14.9990,1.2201,0.2556,0.2498,3.83,0.30
110,3713248653.9204865,14.9990,1.2208,0.2607,0.2498,3.91,0.30
111,3713248654.9657125,14.9990,1.2202,0.2574,0.2498,3.86,0.30
112,3713248656.013925,14.9989,1.2210,0.2464,0.2498,3.82,0.30
113,3713248657.0639224,14.9988,1.2202,0.2490,0.2498,3.73,0.30
114,3713248658.1170025,14.9989,1.2204,0.2436,0.2498,3.65,0.30
115,3713248659.1828766,14.9990,1.2203,0.2440,0.2498,3.66,0.30
116,3713248660.229738,14.9989,1.2215,0.2559,0.2498,3.84,0.31
117,3713248661.278777,14.9989,1.2208,0.2435,0.2498,3.65,0.30
118,3713248662.3317986,14.9989,1.2209,0.2603,0.2498,3.90,0.30
119,3713248663.3792872,14.9988,1.2210,0.2564,0.2498,3.85,0.31
120,3713248664.4313955,14.9989,1.2215,0.2602,0.2498,3.90,0.31
121,3713248665.4816313,14.9989,1.2208,0.2508,0.2498,3.76,0.30
122,3713248666.528987,14.9990,1.2216,0.2611,0.2498,3.92,0.31
123,3713248667.5772743,14.9988,1.2210,0.2566,0.2498,3.85,0.31
124,3713248668.627182,14.9990,1.2209,0.2443,0.2498,3.66,0.30
125,3713248669.6766067,14.9991,1.2203,0.2503,0.2498,3.75,0.30
126,3713248670.722659,14.9991,1.2201,0.2430,0.2498,3.64,0.30
127,3713248671.7745733,14.9990,1.2199,0.2613,0.2498,3.92,0.30
128,3713248672.8266582,14.9989,1.2205,0.2556,0.2498,3.83,0.30
129,3713248673.874681,14.9989,1.2198,0.2437,0.2498,3.65,0.30
130,3713248674.9198055,14.9989,1.2203,0.2507,0.2498,3.76,0.30
131,3713248675.9670076,14.9989,1.2202,0.2500,0.2498,3.75,0.30
132,3713248677.017174,14.9990,1.2207,0.2469,0.2498,3.70,0.30
133,3713248678.0653286,14.9991,1.2201,0.2603,0.2498,3.90,0.30
134,3713248679.119705,14.9990,1.2200,0.2585,0.2498,3.88,0.30
135,3713248680.1687,14.9991,1.2205,0.2524,0.2498,3.79,0.30
136,3713248681.2189646,14.9990,1.2208,0.2589,0.2498,3.88,0.30
137,3713248682.266278,14.9990,1.2208,0.2619,0.2498,3.93,0.30
138,3713248683.3193502,14.9990,1.2208,0.2448,0.2498,3.67,0.30
139,3713248684.371327,14.9989,1.2213,0.2551,0.2498,3.83,0.31
140,3713248685.421447,14.9990,1.2211,0.2455,0.2498,3.68,0.31
141,3713248686.470956,14.9989,1.2209,0.2472,0.2498,3.71,0.30
142,3713248687.521042,14.9989,1.2210,0.2489,0.2498,3.73,0.31
143,3713248688.539671,14.9989,1.2211,0.2426,0.2498,3.64,0.31
144,3713248689.571081,14.9990,1.2207,0.2604,0.2498,3.90,0.30
145,3713248690.5904975,14.9990,1.2210,0.2525,0.2498,3.79,0.31
146,3713248691.619909,14.9990,1.2208,0.2532,0.2498,3.80,0.30
147,3713248692.641325,14.9992,1.2207,0.2454,0.2498,3.68,0.30
148,3713248693.6617403,14.9990,1.2205,0.2462,0.2498,3.69,0.30
149,3713248694.6831665,14.9988,1.2206,0.2615,0.2498,3.92,0.30
150,3713248695.7025723,14.9989,1.2205,0.2529,0.2498,3.79,0.30
151,3713248696.733983,14.9990,1.2209,0.2620,0.2498,3.93,0.30
152,3713248697.755398,14.9989,1.2209,0.2488,0.2498,3.73,0.30
153,3713248698.773816,14.9989,1.2207,0.2461,0.2498,3.69,0.30
154,3713248699.7962294,14.9989,1.2207,0.2541,0.2498,3.81,0.30
155,3713248700.8146467,14.9990,1.2207,0.2520,0.2498,3.78,0.30
156,3713248701.8360624,14.9990,1.2205,0.2419,0.2498,3.63,0.30
157,3713248702.8564787,14.9989,1.2203,0.2554,0.2498,3.83,0.30
158,3713248703.876894,14.9989,1.2201,0.2487,0.2498,3.73,0.30
159,3713248704.897312,14.9989,1.2203,0.2449,0.2498,3.67,0.30
160,3713248705.9307184,14.9989,1.2202,0.2619,0.2498,3.93,0.30
161,3713248706.951111,14.9989,1.2202,0.2564,0.2498,3.85,0.30
162,3713248707.9707556,14.9989,1.2203,0.2616,0.2498,3.92,0.30
163,3713248708.989913,14.9989,1.2205,0.2427,0.2498,3.64,0.30
164,3713248710.0111437,14.9989,1.2202,0.2523,0.2498,3.93,0.30
165,3713248711.0300927,14.9989,1.2201,0.2567,0.2499,3.85,0.30
166,3713248712.049114,14.9989,1.2203,0.2437,0.2498,3.65,0.30
167,3713248713.081307,14.9989,1.2201,0.2427,0.2498,3.64,0.30
168,3713248714.1011596,14.9989,1.2201,0.2591,0.2498,3.89,0.30
169,3713248715.131289,14.9991,1.2202,0.2459,0.2498,3.69,0.30
170,3713248716.1522923,14.9991,1.2205,0.2567,0.2498,3.85,0.30
171,3713248717.171262,14.9991,1.2203,0.2536,0.2498,3.80,0.30
172,3713248718.204396,14.9992,1.2203,0.2538,0.2498,3.81,0.30
173,3713248719.2241454,14.9990,1.2202,0.2599,0.2498,3.90,0.30
174,3713248720.256453,14.9990,1.2201,0.2491,0.2498,3.74,0.30
175,3713248721.288781,14.9989,1.2199,0.2554,0.2498,3.83,0.30
176,3713248722.307944,14.9990,1.2198,0.2624,0.2498,3.70,0.30
177,3713248723.329378,14.9990,1.2199,0.2425,0.2498,3.64,0.30
178,3713248724.3485403,14.9990,1.2197,0.2424,0.2498,3.63,0.30
179,3713248725.3817887,14.9989,1.2196,0.2464,0.2498,3.69,0.30
180,3713248726.400094,14.9990,1.2197,0.2453,0.2498,3.68,0.30
181,3713248727.4174447,14.9990,1.2197,0.2432,0.2498,3.65,0.30
182,3713248728.4403205,14.9990,1.2195,0.2460,0.2498,3.69,0.30
183,3713248729.460342,14.9990,1.2198,0.2461,0.2498,3.69,0.30
184,3713248730.483425,14.9990,1.2199,0.2442,0.2498,3.66,0.30
185,3713248731.5046177,14.9991,1.2199,0.2565,0.2498,3.85,0.30
186,3713248732.5216618,14.9992,1.2199,0.2453,0.2498,3.68,0.30
187,3713248733.551687,14.9991,1.2199,0.2424,0.2498,3.63,0.30
188,3713248734.5715647,14.9993,1.2199,0.2441,0.2498,3.66,0.30
189,3713248735.5926065,14.9992,1.2199,0.2606,0.2498,3.91,0.30
190,3713248736.6108274,14.9992,1.2199,0.2603,0.2498,3.90,0.30
191,3713248737.6298137,14.9992,1.2201,0.2571,0.2498,3.86,0.30
192,3713248738.6498165,14.9992,1.2199,0.2575,0.2498,3.86,0.30
193,3713248739.669006,14.9992,1.2199,0.2422,0.2498,3.63,0.30
194,3713248740.688075,14.9991,1.2199,0.2528,0.2498,3.79,0.30
195,3713248741.720446,14.9991,1.2197,0.2535,0.2498,3.80,0.30
196,3713248742.7443495,14.9991,1.2196,0.2423,0.2498,3.63,0.30
197,3713248743.7765694,14.9992,1.2196,0.2537,0.2498,3.81,0.30
198,3713248744.8065434,14.9991,1.2198,0.2614,0.2498,3.81,0.30
199,3713248745.839566,14.9990,1.2199,0.2427,0.2498,3.64,0.30
200,3713248746.8727093,14.9990,1.2201,0.2612,0.2498,3.92,0.30
201,3713248747.904019,14.9991,1.2202,0.2610,0.2498,3.65,0.30
202,3713248748.935584,14.9991,1.2203,0.2618,0.2498,3.93,0.30
203,3713248749.954999,14.9990,1.2206,0.2613,0.2498,3.92,0.30
204,3713248750.9854097,14.9992,1.2206,0.2529,0.2498,3.79,0.30
205,3713248752.003828,14.9990,1.2207,0.2519,0.2498,3.90,0.30
206,3713248753.0222454,14.9991,1.2205,0.2543,0.2498,3.81,0.30
207,3713248754.0416603,14.9990,1.2206,0.2494,0.2498,3.74,0.30
208,3713248755.063077,14.9990,1.2209,0.2611,0.2498,3.92,0.30
209,3713248756.082493,14.9990,1.2209,0.2611,0.2498,3.92,0.30
210,3713248757.102908,14.9990,1.2208,0.2444,0.2498,3.66,0.30
211,3713248758.1213255,14.9989,1.2204,0.2614,0.2498,3.92,0.30
212,3713248759.142743,14.9989,1.2202,0.2473,0.2498,3.71,0.30
213,3713248760.162158,14.9990,1.2205,0.2586,0.2498,3.88,0.30
214,3713248761.182585,14.9991,1.2205,0.2603,0.2498,3.90,0.30
215,3713248762.2009907,14.9990,1.2202,0.2557,0.2498,3.84,0.30
216,3713248763.232403,14.9990,1.2204,0.2496,0.2498,3.74,0.30
217,3713248764.2508173,14.9990,1.2203,0.2614,0.2498,3.92,0.30
218,3713248765.2732344,14.9990,1.2203,0.2457,0.2498,3.68,0.30
219,3713248766.2932415,14.9989,1.2202,0.2536,0.2498,3.80,0.30
220,3713248767.3104677,14.9989,1.2202,0.2438,0.2498,3.66,0.30
221,3713248768.332492,14.9990,1.2204,0.2438,0.2498,3.66,0.30
222,3713248769.351706,14.9989,1.2204,0.2457,0.2498,3.68,0.30
223,3713248770.374589,14.9990,1.2203,0.2502,0.2498,3.75,0.30
224,3713248771.394701,14.9990,1.2203,0.2598,0.2498,3.90,0.30
225,3713248772.4273424,14.9989,1.2201,0.2438,0.2498,3.66,0.30
226,3713248773.4462357,14.9989,1.2203,0.2450,0.2498,3.67,0.30
227,3713248774.468114,14.9990,1.2204,0.2552,0.2498,3.83,0.30
228,3713248775.487315,14.9991,1.2204,0.2554,0.2498,3.83,0.30
229,3713248776.5055084,14.9990,1.2203,0.2453,0.2498,3.74,0.30
230,3713248777.5383615,14.9990,1.2203,0.2605,0.2498,3.91,0.30
231,3713248778.5722766,14.9990,1.2203,0.2601,0.2498,3.90,0.30
232,3713248779.5905676,14.9990,1.2203,0.2482,0.2498,3.72,0.30
233,3713248780.61443,14.9990,1.2203,0.2578,0.2498,3.87,0.30
234,3713248781.6346464,14.9989,1.2203,0.2436,0.2498,3.65,0.30
235,3713248782.6678653,14.9990,1.2202,0.2526,0.2498,3.79,0.30
236,3713248783.690819,14.9991,1.2203,0.2450,0.2498,3.67,0.30
237,3713248784.7201204,14.9989,1.2203,0.2434,0.2498,3.65,0.30
238,3713248785.7417774,14.9989,1.2202,0.2485,0.2498,3.73,0.30
239,3713248786.7608404,14.9989,1.2202,0.2436,0.2498,3.65,0.30
240,3713248787.7816095,14.9989,1.2202,0.2480,0.2498,3.72,0.30
241,3713248788.814386,14.9987,1.2202,0.2571,0.2498,3.86,0.30
242,3713248789.834504,14.9988,1.2202,0.2438,0.2498,3.66,0.30
243,3713248790.867947,14.9989,1.2201,0.2478,0.2498,3.72,0.30
244,3713248791.8901134,14.9990,1.2200,0.2522,0.2498,3.78,0.30
245,3713248792.9111233,14.9990,1.2196,0.2541,0.2498,3.81,0.30
246,3713248793.929471,14.9989,1.2195,0.2441,0.2498,3.66,0.30
247,3713248794.9472585,14.9990,1.2195,0.2585,0.2498,3.88,0.30
248,3713248795.979252,14.9989,1.2194,0.2566,0.2498,3.85,0.30
249,3713248797.009512,14.9989,1.2195,0.2601,0.2498,3.90,0.30
250,3713248798.0286493,14.9990,1.2195,0.2523,0.2498,3.78,0.30
251,3713248799.0586534,14.9991,1.2195,0.2440,0.2498,3.66,0.30
252,3713248800.091079,14.9989,1.2194,0.2535,0.2498,3.80,0.30
253,3713248801.1123066,14.9989,1.2194,0.2462,0.2498,3.69,0.30
254,3713248802.1427255,14.9990,1.2195,0.2438,0.2498,3.66,0.30
255,3713248803.1608496,14.9990,1.2195,0.2555,0.2498,3.83,0.30
256,3713248804.1809616,14.9989,1.2198,0.2489,0.2498,3.73,0.30
257,3713248805.1993036,14.9989,1.2197,0.2597,0.2498,3.90,0.30
258,3713248806.220378,14.9989,1.2196,0.2485,0.2498,3.73,0.30
259,3713248807.2422566,14.9990,1.2199,0.2473,0.2498,3.71,0.30
260,3713248808.274913,14.9990,1.2198,0.2592,0.2498,3.89,0.30
261,3713248809.295327,14.9990,1.2200,0.2530,0.2498,3.79,0.30
262,3713248810.3137455,14.9991,1.2199,0.2448,0.2498,3.67,0.30
263,3713248811.335162,14.9992,1.2201,0.2578,0.2498,3.87,0.30
264,3713248812.35458,14.9991,1.2198,0.2538,0.2498,3.81,0.30
265,3713248813.3729944,14.9991,1.2197,0.2442,0.2498,3.66,0.30
266,3713248814.405403,14.9990,1.2200,0.2579,0.2498,3.87,0.30
267,3713248815.4238214,14.9990,1.2199,0.2556,0.2498,3.83,0.30
268,3713248816.4442377,14.9990,1.2201,0.2445,0.2498,3.67,0.30
269,3713248817.462654,14.9989,1.2203,0.2535,0.2498,3.80,0.30
270,3713248818.48207,14.9989,1.2201,0.2595,0.2498,3.89,0.30
271,3713248819.5004883,14.9989,1.2204,0.2487,0.2498,3.70,0.30
272,3713248820.520906,14.9989,1.2204,0.2489,0.2498,3.73,0.30
273,3713248821.5543156,14.9989,1.2204,0.2591,0.2498,3.89,0.30
274,3713248822.573729,14.9990,1.2203,0.2533,0.2498,3.80,0.30
275,3713248823.596143,14.9989,1.2204,0.2440,0.2498,3.66,0.30
276,3713248824.629552,14.9990,1.2204,0.2555,0.2498,3.83,0.30
277,3713248825.64797,14.9990,1.2201,0.2563,0.2498,3.84,0.30
278,3713248826.6658463,14.9990,1.2203,0.2444,0.2498,3.66,0.30
279,3713248827.698111,14.9989,1.2203,0.2546,0.2498,3.82,0.30
280,3713248828.719102,14.9990,1.2200,0.2568,0.2498,3.85,0.30
281,3713248829.7374077,14.9989,1.2199,0.2449,0.2498,3.67,0.30
282,3713248830.7716217,14.9990,1.2196,0.2522,0.2498,3.78,0.30
283,3713248831.794611,14.9990,1.2199,0.2603,0.2498,3.90,0.30
284,3713248832.81383,14.9990,1.2198,0.2477,0.2498,3.71,0.30
285,3713248833.836617,14.9991,1.2197,0.2482,0.2498,3.72,0.30
286,3713248834.855608,14.9990,1.2196,0.2599,0.2498,3.90,0.30
287,3713248835.875467,14.9991,1.2200,0.2492,0.2498,3.74,0.30
288,3713248836.8937063,14.9992,1.2198,0.2588,0.2498,3.88,0.30
289,3713248837.9146576,14.9990,1.2201,0.2449,0.2498,3.67,0.30
290,3713248838.9338617,14.9990,1.2197,0.2450,0.2498,3.67,0.30
291,3713248839.9520016,14.9991,1.2198,0.2548,0.2498,3.82,0.30
292,3713248840.9834795,14.9990,1.2197,0.2536,0.2498,3.80,0.30
293,3713248842.0033045,14.9990,1.2195,0.2451,0.2498,3.68,0.30
294,3713248843.0232964,14.9991,1.2194,0.2599,0.2498,3.90,0.30
295,3713248844.0407934,14.9990,1.2191,0.2473,0.2498,3.71,0.30
296,3713248845.057862,14.9990,1.2193,0.2442,0.2498,3.66,0.30
297,3713248846.0763597,14.9990,1.2191,0.2591,0.2498,3.89,0.30
298,3713248847.095665,14.9989,1.2194,0.2468,0.2498,3.69,0.30
299,3713248848.1148567,14.9990,1.2192,0.2524,0.2498,3.79,0.30
300,3713248849.1476483,14.9990,1.2194,0.2595,0.2498,3.89,0.30
301,3713248850.1813,14.9990,1.2190,0.2458,0.2498,3.69,0.30
302,3713248851.200292,14.9991,1.2193,0.2601,0.2498,3.84,0.30
303,3713248852.233659,14.9990,1.2191,0.2458,0.2498,3.69,0.30
304,3713248853.251758,14.9989,1.2195,0.2443,0.2498,3.66,0.30
305,3713248854.271603,14.9989,1.2194,0.2557,0.2498,3.84,0.30
306,3713248855.2905188,14.9990,1.2192,0.2573,0.2498,3.86,0.30
307,3713248856.3113813,14.9990,1.2194,0.2444,0.2498,3.66,0.30
308,3713248857.344586,14.9990,1.2193,0.2554,0.2498,3.83,0.30
309,3713248858.3757043,14.9989,1.2197,0.2562,0.2498,3.84,0.30
310,3713248859.404101,14.9990,1.2194,0.2443,0.2498,3.66,0.30
311,3713248860.4228544,14.9990,1.2196,0.2441,0.2498,3.66,0.30
